Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount,Tag,Reason,Environmental_Subgroup,Combined_Tag,Fix_Applied,UserFix_Applied,Clinical_Subcategory,Mechanistic_Subcategory
Liver Disease,10744808.0,2024.0,NCI,5P30CA014089-48,8688.0,Tumor Microenvironment,"KAST, WIJBE",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,73302.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Mechanistic_and_Genetic,,,,
Liver Disease,10745294.0,2024.0,NIAID,5UM1AI069424-18,,UCLA AIDS Prevention and Treatment Clinical Trials Unit,"CURRIER, JUDITH",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,3104316.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Everything_else,Moved from Mechanistic to Everything_else (infrastructure/core),,,
Liver Disease,10745294.0,2024.0,NIDA,5UM1AI069424-18,,UCLA AIDS Prevention and Treatment Clinical Trials Unit,"CURRIER, JUDITH",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,850000.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Everything_else,Moved from Mechanistic to Everything_else (infrastructure/core),,,
Liver Disease,10745668.0,2024.0,NIAID,5U01AI155313-04,,Development of an oral liver-targeted prime-and-trap malaria vaccine,"MURPHY, SEAN",UNIVERSITY OF WASHINGTON,WA,829705.0,Everything_else,Unclassified - defaulted to Everything_else,,Everything_else,,,,
Liver Disease,10745678.0,2024.0,NHLBI,5R01HL160761-03,,Mechanisms of Clinical and Hemodynamic Response to Pulmonary Vasodilator Therapy in Fontan physiology,"EGBE, ALEXANDER",MAYO CLINIC ROCHESTER,MN,622841.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Mechanistic_and_Genetic,,,,
Liver Disease,10745962.0,2024.0,NHLBI,5R01HL072304-22,,"Role of ABCG1, ABCG5 and ABCG8 in Sterol Metabolism","HOBBS, HELEN",UT SOUTHWESTERN MEDICAL CENTER,TX,675710.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10745995.0,2024.0,NIAID,5UM1AI069423-18,,University of North Carolina Global HIV Prevention and Treatment Clinical Trials Unit,"ERON, JOSEPH",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,3992131.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Everything_else,Moved from Mechanistic to Everything_else (infrastructure/core),,,
Liver Disease,10746092.0,2024.0,NCI,5R01CA238328-05,,"Liver lobule zonation, hepatocellular carcinoma (HCC) and β-catenin mediated hepatitis B virus (HBV) biosynthesis","MCLACHLAN, ALAN",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,347483.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746126.0,2024.0,NIAID,5UM1AI069536-18,,HIV Centers for Underrepresented Populations in Research Clinical Trials Unit (CURE CTU),"SPECTOR, STEPHEN","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,1985586.0,Everything_else,"Infrastructure, clinical, or epidemiological study",,Everything_else,,,,
Liver Disease,10746130.0,2024.0,NIDDK,5R01DK128364-03,,Metabolic Reprogramming by Protease-activated Receptor 2,"KULIOPULOS, ATHAN",TUFTS MEDICAL CENTER,MA,567618.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746141.0,2024.0,NCI,5R01CA269338-02,,RasGRP3 and Protein Kinase D as therapeutic targets for Uveal Melanoma,"CHEN, XU","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,432122.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746410.0,2024.0,NIDDK,5R01DK124866-04,,Glucocorticoid Receptor Coregulators and Insulin Sensitivity,"WANG, JEN-CHYWAN",UNIVERSITY OF CALIFORNIA BERKELEY,CA,381608.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746423.0,2024.0,NCI,5R01CA235159-06,,TCR engineering of human T cells for immunotherapy of hepatocellular carcinoma,"HE, YUKAI",AUGUSTA UNIVERSITY,GA,325779.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746767.0,2024.0,NIDDK,5K08DK128606-03,,Novel gene discovery in disorders of the liver and biliary tree,"STRONG, ALANNA",CHILDREN'S HOSP OF PHILADELPHIA,PA,163836.0,Everything_else,Unclassified - defaulted to Everything_else,,Everything_else,,,,
Liver Disease,10746787.0,2024.0,NHLBI,5R01HL161092-03,,Novel Targets for Reducing Atherosclerosis in Type 1 Diabetes,"BIDDINGER, SUDHA",BOSTON CHILDREN'S HOSPITAL,MA,669816.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746797.0,2024.0,NIDDK,5R01DK124328-04,,Role of TAZ in metabolic regulation in both normal and insulin resistant states,"MIAO, JI",BOSTON CHILDREN'S HOSPITAL,MA,433398.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10746850.0,2024.0,NCI,5R01CA271496-02,,Docosahexaenoic Acid Loaded Low-density Lipoproteins: A Novel Biologic Intervention for Hepatocellular Carcinoma.,"CORBIN, IAN",UT SOUTHWESTERN MEDICAL CENTER,TX,415130.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10747333.0,2024.0,NCI,5R01CA265892-03,,Interferon regulation by NBR1-driven chaperone-mediated autophagy in stellate cells in liver cancer,"MOSCAT, JORGE",WEILL MEDICAL COLL OF CORNELL UNIV,NY,467420.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10747359.0,2024.0,NIDDK,5K23DK131290-03,,Establishing the mechanism of benefit and dose of exercise required to improve liver histology in patients with nonalcoholic steatohepatitis,"STINE, JONATHAN",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,200135.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10747370.0,2024.0,NIDDK,5R01DK131215-03,,Novel therapies that target mitochondrial dysfunction for treatment of a1-antitrypsin deficiency liver disease,"RUDNICK, DAVID",WASHINGTON UNIVERSITY,MO,584605.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10747848.0,2024.0,NIDDK,5R01DK123475-05,,Preservation of DCD Allograft Integrity for Liver Transplantation,"BLACK, SYLVESTER",OHIO STATE UNIVERSITY,OH,595852.0,Everything_else,Unclassified - defaulted to Everything_else,,Everything_else,,,,
Liver Disease,10747856.0,2024.0,NCI,5R37CA238435-06,,Stimulating Lymphocyte Activation Combined with Inhibition of Immunosuppressive Signals in Colon Cancer Metastases,"MAKER, AJAY","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,359032.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Mechanistic_and_Genetic,,,,
Liver Disease,10747919.0,2024.0,NIDDK,5R01DK125783-04,,Development of 4D Flow MRI for Risk Stratification of Variceal Bleeding in Cirrhosis,"REEDER, SCOTT",UNIVERSITY OF WISCONSIN-MADISON,WI,557551.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10747958.0,2024.0,NIDDK,5R01DK126691-04,,Pathogenesis of Primary Biliary Cholangitis,"LAZARIDIS, KONSTANTINOS",MAYO CLINIC ROCHESTER,MN,619745.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10748363.0,2024.0,NIDDK,5R01DK126848-04,,Investigating Syndecan-1 in Hepcidin Regulation and Iron Metabolism,"GORDTS, PHILIP","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,580581.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10748378.0,2024.0,NIDDK,5R01DK099071-11,,DECONSTRUCTING INFLAMMATION AND ALTERED MICROBIOTA IN METABOLIC SYNDROME,"GEWIRTZ, ANDREW",GEORGIA STATE UNIVERSITY,GA,476258.0,Strictly_Environmental_or_Gene-Environment,Microbiome as internal exposure,Microbiome,Environmental,,Updated Environmental subgroup to Microbiome,,
Liver Disease,10749027.0,2024.0,NIDDK,5K01DK128022-03,,Elucidating Molecular Mechanisms Linking Fructose to Cholesterol Metabolism,"HELSLEY, ROBERT",UNIVERSITY OF KENTUCKY,KY,148186.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
Liver Disease,10749884.0,2024.0,NCI,5R01CA258866-03,,IL-15 and -21 armored GPC3-specific CAR T cells for children with solid tumors,"HECZEY, ANDRAS",BAYLOR COLLEGE OF MEDICINE,TX,601989.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study (reclassified),,Mechanistic_and_Genetic,,,,
Liver Disease,10749889.0,2024.0,NIDDK,5R01DK124588-03,,Hepatic TGFbeta1 in Control of Type 2 Diabetes and NASH via FoxO1 Signaling,"GUO, SHAODONG",TEXAS A&M AGRILIFE RESEARCH,TX,486389.0,Mechanistic_Pathogenesis,Molecular/cellular mechanism study,,Mechanistic_and_Genetic,,,,
